loan_id,due_date,amount_due,amount_paid,payment_date
LN1106,2023-05-01,2189,0,
LN1106,2023-05-31,4925,4925,2023-06-01
LN1106,2023-06-30,6839,6839,2023-06-30
LN1106,2023-07-30,3043,3043,2023-07-31
LN1106,2023-08-29,2990,0,
LN1106,2023-09-28,2793,0,
LN1106,2023-10-28,1719,0,
LN1106,2023-11-27,5977,0,
LN1106,2023-12-27,1558,0,
LN1106,2024-01-26,3808,0,
LN1106,2024-02-25,5812,5812,2024-02-26
LN1106,2024-03-26,7340,7340,2024-03-31
LN1106,2024-04-25,2593,2593,2024-04-30
LN1106,2024-05-25,1981,0,
LN1106,2024-06-24,7436,7436,2024-06-25
LN1106,2024-07-24,4721,0,
LN1106,2024-08-23,6948,0,
LN1106,2024-09-22,7650,0,
LN1106,2024-10-22,1719,0,
LN1106,2024-11-21,3503,0,
LN1106,2024-12-21,5963,0,
LN1106,2025-01-20,2079,0,
LN1106,2025-02-19,3625,0,
LN1106,2025-03-21,7395,0,
LN1106,2025-04-20,4596,4596,2025-04-21
LN1106,2025-05-20,2852,2852,2025-05-25
LN1106,2025-06-19,4594,4594,2025-06-20
LN1106,2025-07-19,2291,2291,2025-07-24
LN1106,2025-08-18,5125,0,
LN1106,2025-09-17,3531,0,
LN1106,2025-10-17,4644,4644,2025-10-22
LN1106,2025-11-16,6564,6564,2025-11-21
LN1107,2023-01-01,2749,2749,2023-01-06
LN1107,2023-01-31,4457,4457,2023-01-31
LN1107,2023-03-02,7404,0,
LN1107,2023-04-01,4373,0,
LN1107,2023-05-01,5488,0,
LN1107,2023-05-31,1525,0,
LN1107,2023-06-30,6931,6931,2023-07-01
LN1107,2023-07-30,6793,0,
LN1107,2023-08-29,7562,7562,2023-09-03
LN1107,2023-09-28,1614,0,
LN1107,2023-10-28,6247,6247,2023-10-29
LN1107,2023-11-27,7670,7670,2023-11-28
LN1108,2023-01-01,6511,6511,2023-01-02
LN1108,2023-01-31,2948,2948,2023-02-05
LN1108,2023-03-02,4504,4504,2023-03-03
LN1108,2023-04-01,5022,5022,2023-04-02
LN1108,2023-05-01,7259,0,
LN1108,2023-05-31,2595,2595,2023-06-01
LN1108,2023-06-30,6365,6365,2023-07-01
LN1108,2023-07-30,6325,6325,2023-08-04
LN1108,2023-08-29,4098,4098,2023-09-03
LN1108,2023-09-28,6655,6655,2023-10-03
LN1108,2023-10-28,5039,0,
LN1108,2023-11-27,1946,0,
LN1109,2023-01-01,1695,0,
LN1109,2023-01-31,3819,3819,2023-02-01
LN1109,2023-03-02,3974,0,
LN1109,2023-04-01,6401,6401,2023-04-02
LN1109,2023-05-01,3992,3992,2023-05-01
LN1109,2023-05-31,3333,3333,2023-05-31
LN1109,2023-06-30,4669,0,
LN1109,2023-07-30,6898,0,
LN1109,2023-08-29,7391,0,
LN1109,2023-09-28,5141,5141,2023-10-03
LN1109,2023-10-28,7723,0,
LN1109,2023-11-27,6649,6649,2023-11-28
LN1109,2023-12-27,3605,3605,2023-12-27
LN1109,2024-01-26,5230,5230,2024-01-27
LN1109,2024-02-25,6326,0,
LN1109,2024-03-26,5620,5620,2024-03-26
LN1109,2024-04-25,3567,3567,2024-04-30
LN1109,2024-05-25,6379,6379,2024-05-26
LN1109,2024-06-24,5338,0,
LN1109,2024-07-24,5906,0,
LN1109,2024-08-23,6219,6219,2024-08-28
LN1109,2024-09-22,2879,2879,2024-09-23
LN1109,2024-10-22,7764,7764,2024-10-22
LN1109,2024-11-21,3366,3366,2024-11-26
LN1109,2024-12-21,6732,0,
LN1109,2025-01-20,6595,0,
LN1109,2025-02-19,3666,0,
LN1109,2025-03-21,2159,2159,2025-03-22
LN1109,2025-04-20,4053,4053,2025-04-25
LN1109,2025-05-20,7791,7791,2025-05-21
LN1109,2025-06-19,4877,0,
LN1109,2025-07-19,5225,5225,2025-07-24
LN1109,2025-08-18,6047,6047,2025-08-18
LN1109,2025-09-17,5172,5172,2025-09-22
LN1109,2025-10-17,4825,4825,2025-10-17
LN1109,2025-11-16,2874,2874,2025-11-17
LN1110,2023-01-01,1702,1702,2023-01-02
LN1110,2023-01-31,2494,2494,2023-02-01
LN1110,2023-03-02,3106,3106,2023-03-07
LN1110,2023-04-01,5711,5711,2023-04-02
LN1110,2023-05-01,7820,7820,2023-05-06
LN1110,2023-05-31,7612,0,
LN1110,2023-06-30,5181,0,
LN1110,2023-07-30,6925,6925,2023-07-31
LN1110,2023-08-29,2123,2123,2023-09-03
LN1110,2023-09-28,4789,4789,2023-09-29
LN1110,2023-10-28,3510,3510,2023-10-28
LN1110,2023-11-27,3688,0,
LN1110,2023-12-27,4143,4143,2023-12-28
LN1110,2024-01-26,1889,1889,2024-01-31
LN1110,2024-02-25,6044,6044,2024-02-25
LN1110,2024-03-26,5735,0,
LN1110,2024-04-25,2839,0,
LN1110,2024-05-25,7038,7038,2024-05-30
LN1110,2024-06-24,3425,3425,2024-06-25
LN1110,2024-07-24,3570,3570,2024-07-24
LN1110,2024-08-23,5455,5455,2024-08-23
LN1110,2024-09-22,7017,7017,2024-09-27
LN1110,2024-10-22,6000,0,
LN1110,2024-11-21,7775,0,
LN1111,2023-01-01,7215,7215,2023-01-01
LN1111,2023-01-31,1758,0,
LN1111,2023-03-02,7117,7117,2023-03-03
LN1111,2023-04-01,3437,3437,2023-04-01
LN1111,2023-05-01,5831,5831,2023-05-02
LN1111,2023-05-31,1987,0,
LN1111,2023-06-30,2879,0,
LN1111,2023-07-30,5367,5367,2023-08-04
LN1111,2023-08-29,5356,5356,2023-08-29
LN1111,2023-09-28,7241,7241,2023-10-03
LN1111,2023-10-28,7608,0,
LN1111,2023-11-27,6114,6114,2023-11-27
LN1111,2023-12-27,6672,6672,2023-12-27
LN1111,2024-01-26,5363,0,
LN1111,2024-02-25,4095,4095,2024-02-25
LN1111,2024-03-26,5154,5154,2024-03-26
LN1111,2024-04-25,6084,6084,2024-04-30
LN1111,2024-05-25,4155,4155,2024-05-25
LN1111,2024-06-24,6492,0,
LN1111,2024-07-24,3157,3157,2024-07-25
LN1111,2024-08-23,7784,7784,2024-08-28
LN1111,2024-09-22,5634,5634,2024-09-22
LN1111,2024-10-22,4291,0,
LN1111,2024-11-21,5889,5889,2024-11-22
LN1111,2024-12-21,4626,0,
LN1111,2025-01-20,2639,0,
LN1111,2025-02-19,3465,3465,2025-02-19
LN1111,2025-03-21,4256,0,
LN1111,2025-04-20,1847,1847,2025-04-20
LN1111,2025-05-20,4093,0,
LN1111,2025-06-19,2473,0,
LN1111,2025-07-19,7354,7354,2025-07-20
LN1111,2025-08-18,3800,0,
LN1111,2025-09-17,2456,2456,2025-09-22
LN1111,2025-10-17,7231,7231,2025-10-22
LN1111,2025-11-16,7728,7728,2025-11-21
LN1112,2023-01-01,2069,2069,2023-01-06
LN1112,2023-01-31,5401,0,
LN1112,2023-03-02,1653,1653,2023-03-02
LN1112,2023-04-01,6214,6214,2023-04-06
LN1112,2023-05-01,6411,0,
LN1112,2023-05-31,4837,4837,2023-06-05
LN1112,2023-06-30,2813,0,
LN1112,2023-07-30,6224,0,
LN1112,2023-08-29,3897,3897,2023-09-03
LN1112,2023-09-28,5765,5765,2023-10-03
LN1112,2023-10-28,3760,3760,2023-11-02
LN1112,2023-11-27,6283,6283,2023-11-27
LN1112,2023-12-27,2284,2284,2024-01-01
LN1112,2024-01-26,4481,0,
LN1112,2024-02-25,2486,2486,2024-02-26
LN1112,2024-03-26,5347,0,
LN1112,2024-04-25,5251,0,
LN1112,2024-05-25,7704,0,
LN1112,2024-06-24,3105,3105,2024-06-29
LN1112,2024-07-24,6272,0,
LN1112,2024-08-23,7677,7677,2024-08-24
LN1112,2024-09-22,5456,5456,2024-09-22
LN1112,2024-10-22,3233,3233,2024-10-22
LN1112,2024-11-21,2784,2784,2024-11-26
LN1112,2024-12-21,4910,4910,2024-12-26
LN1112,2025-01-20,3632,3632,2025-01-25
LN1112,2025-02-19,2850,0,
LN1112,2025-03-21,6098,0,
LN1112,2025-04-20,3719,0,
LN1112,2025-05-20,2092,2092,2025-05-21
LN1112,2025-06-19,7410,7410,2025-06-19
LN1112,2025-07-19,7426,7426,2025-07-19
LN1112,2025-08-18,5088,5088,2025-08-18
LN1112,2025-09-17,6894,6894,2025-09-18
LN1112,2025-10-17,3602,3602,2025-10-18
LN1112,2025-11-16,3691,0,
LN1113,2023-01-01,1585,1585,2023-01-06
LN1113,2023-01-31,7055,7055,2023-02-05
LN1113,2023-03-02,1677,0,
LN1113,2023-04-01,5672,5672,2023-04-01
LN1113,2023-05-01,1645,1645,2023-05-01
LN1113,2023-05-31,3579,3579,2023-06-01
LN1113,2023-06-30,4757,4757,2023-07-05
LN1113,2023-07-30,5209,5209,2023-07-30
LN1113,2023-08-29,2595,0,
LN1113,2023-09-28,3508,3508,2023-09-28
LN1113,2023-10-28,4604,0,
LN1113,2023-11-27,1725,0,
LN1113,2023-12-27,5524,5524,2024-01-01
LN1113,2024-01-26,1742,1742,2024-01-26
LN1113,2024-02-25,2713,2713,2024-02-26
LN1113,2024-03-26,6968,6968,2024-03-26
LN1113,2024-04-25,3036,3036,2024-04-25
LN1113,2024-05-25,7163,7163,2024-05-25
LN1113,2024-06-24,4896,0,
LN1113,2024-07-24,1828,1828,2024-07-29
LN1113,2024-08-23,5943,5943,2024-08-28
LN1113,2024-09-22,6697,6697,2024-09-23
LN1113,2024-10-22,5104,0,
LN1113,2024-11-21,5045,5045,2024-11-21
LN1113,2024-12-21,2908,0,
LN1113,2025-01-20,2515,2515,2025-01-20
LN1113,2025-02-19,1894,1894,2025-02-20
LN1113,2025-03-21,4202,4202,2025-03-26
LN1113,2025-04-20,2355,0,
LN1113,2025-05-20,2232,2232,2025-05-25
LN1113,2025-06-19,5540,0,
LN1113,2025-07-19,4354,4354,2025-07-19
LN1113,2025-08-18,3643,3643,2025-08-18
LN1113,2025-09-17,2726,2726,2025-09-17
LN1113,2025-10-17,6069,6069,2025-10-18
LN1113,2025-11-16,1835,0,
LN1114,2023-01-01,7509,7509,2023-01-01
LN1114,2023-01-31,3735,3735,2023-01-31
LN1114,2023-03-02,7829,7829,2023-03-02
LN1114,2023-04-01,6876,0,
LN1114,2023-05-01,5401,5401,2023-05-02
LN1114,2023-05-31,4760,4760,2023-06-05
LN1114,2023-06-30,3562,3562,2023-07-01
LN1114,2023-07-30,7304,7304,2023-07-31
LN1114,2023-08-29,5636,0,
LN1114,2023-09-28,6857,6857,2023-10-03
LN1114,2023-10-28,3377,0,
LN1114,2023-11-27,4537,4537,2023-11-27
LN1114,2023-12-27,6726,6726,2023-12-28
LN1114,2024-01-26,6542,6542,2024-01-27
LN1114,2024-02-25,1556,1556,2024-02-25
LN1114,2024-03-26,6198,0,
LN1114,2024-04-25,7438,0,
LN1114,2024-05-25,6983,0,
LN1114,2024-06-24,4912,0,
LN1114,2024-07-24,2461,2461,2024-07-29
LN1114,2024-08-23,5617,0,
LN1114,2024-09-22,3372,0,
LN1114,2024-10-22,5332,0,
LN1114,2024-11-21,5864,5864,2024-11-22
LN1114,2024-12-21,3320,3320,2024-12-26
LN1114,2025-01-20,5361,5361,2025-01-25
LN1114,2025-02-19,5993,5993,2025-02-19
LN1114,2025-03-21,6171,6171,2025-03-22
LN1114,2025-04-20,6614,0,
LN1114,2025-05-20,3173,3173,2025-05-20
LN1114,2025-06-19,3619,0,
LN1114,2025-07-19,2878,2878,2025-07-20
LN1114,2025-08-18,5768,5768,2025-08-18
LN1114,2025-09-17,5988,5988,2025-09-18
LN1114,2025-10-17,4016,4016,2025-10-18
LN1114,2025-11-16,3287,3287,2025-11-21
LN1115,2023-01-01,5782,5782,2023-01-02
LN1115,2023-01-31,6152,6152,2023-01-31
LN1115,2023-03-02,6852,0,
LN1115,2023-04-01,4082,0,
LN1115,2023-05-01,6684,6684,2023-05-06
LN1115,2023-05-31,3496,3496,2023-06-05
LN1115,2023-06-30,7527,0,
LN1115,2023-07-30,3099,0,
LN1115,2023-08-29,5601,5601,2023-08-29
LN1115,2023-09-28,5358,5358,2023-09-28
LN1115,2023-10-28,4036,0,
LN1115,2023-11-27,2922,2922,2023-11-28
LN1115,2023-12-27,7722,0,
LN1115,2024-01-26,2360,2360,2024-01-31
LN1115,2024-02-25,2574,2574,2024-02-26
LN1115,2024-03-26,2596,2596,2024-03-27
LN1115,2024-04-25,5666,5666,2024-04-26
LN1115,2024-05-25,4640,4640,2024-05-26
LN1115,2024-06-24,6665,0,
LN1115,2024-07-24,7180,7180,2024-07-24
LN1115,2024-08-23,3984,3984,2024-08-28
LN1115,2024-09-22,5545,5545,2024-09-23
LN1115,2024-10-22,5267,5267,2024-10-27
LN1115,2024-11-21,2154,0,
LN1115,2024-12-21,5428,0,
LN1115,2025-01-20,3441,3441,2025-01-20
LN1115,2025-02-19,4950,0,
LN1115,2025-03-21,5663,5663,2025-03-21
LN1115,2025-04-20,3890,0,
LN1115,2025-05-20,2912,2912,2025-05-20
LN1115,2025-06-19,6283,6283,2025-06-19
LN1115,2025-07-19,2733,0,
LN1115,2025-08-18,1623,0,
LN1115,2025-09-17,4895,4895,2025-09-17
LN1115,2025-10-17,4514,4514,2025-10-22
LN1115,2025-11-16,2880,2880,2025-11-16
LN1116,2023-01-01,3564,3564,2023-01-06
LN1116,2023-01-31,7664,0,
LN1116,2023-03-02,2071,2071,2023-03-02
LN1116,2023-04-01,5580,5580,2023-04-06
LN1116,2023-05-01,6989,6989,2023-05-01
LN1116,2023-05-31,7933,7933,2023-06-05
LN1116,2023-06-30,6100,6100,2023-06-30
LN1116,2023-07-30,4657,0,
LN1116,2023-08-29,7402,7402,2023-08-30
LN1116,2023-09-28,2510,2510,2023-09-29
LN1116,2023-10-28,5399,0,
LN1116,2023-11-27,2232,2232,2023-11-27
LN1116,2023-12-27,1528,1528,2023-12-28
LN1116,2024-01-26,4504,0,
LN1116,2024-02-25,7968,7968,2024-02-26
LN1116,2024-03-26,5205,0,
LN1116,2024-04-25,3881,0,
LN1116,2024-05-25,5668,0,
LN1116,2024-06-24,5511,0,
LN1116,2024-07-24,1557,1557,2024-07-24
LN1116,2024-08-23,7048,7048,2024-08-28
LN1116,2024-09-22,3971,3971,2024-09-23
LN1116,2024-10-22,3025,3025,2024-10-23
LN1116,2024-11-21,6003,6003,2024-11-22
LN1116,2024-12-21,2577,0,
LN1116,2025-01-20,3114,3114,2025-01-21
LN1116,2025-02-19,2868,2868,2025-02-24
LN1116,2025-03-21,6013,0,
LN1116,2025-04-20,3217,0,
LN1116,2025-05-20,1540,1540,2025-05-25
LN1116,2025-06-19,5770,5770,2025-06-19
LN1116,2025-07-19,6642,0,
LN1116,2025-08-18,3004,3004,2025-08-23
LN1116,2025-09-17,2739,0,
LN1116,2025-10-17,5337,5337,2025-10-18
LN1116,2025-11-16,1519,1519,2025-11-21
LN1117,2023-01-01,3121,0,
LN1117,2023-01-31,6331,6331,2023-02-01
LN1117,2023-03-02,6076,6076,2023-03-02
LN1117,2023-04-01,6992,6992,2023-04-06
LN1117,2023-05-01,1742,1742,2023-05-06
LN1117,2023-05-31,5039,0,
LN1117,2023-06-30,7143,7143,2023-06-30
LN1117,2023-07-30,5456,5456,2023-07-30
LN1117,2023-08-29,5930,5930,2023-08-29
LN1117,2023-09-28,1772,1772,2023-09-28
LN1117,2023-10-28,6287,0,
LN1117,2023-11-27,2733,2733,2023-11-28
LN1118,2023-01-01,4699,4699,2023-01-06
LN1118,2023-01-31,1790,1790,2023-01-31
LN1118,2023-03-02,2509,0,
LN1118,2023-04-01,2082,2082,2023-04-06
LN1118,2023-05-01,5675,0,
LN1118,2023-05-31,1893,1893,2023-06-05
LN1118,2023-06-30,7480,7480,2023-06-30
LN1118,2023-07-30,2236,2236,2023-07-30
LN1118,2023-08-29,5577,0,
LN1118,2023-09-28,7615,0,
LN1118,2023-10-28,6386,6386,2023-11-02
LN1118,2023-11-27,5699,0,
LN1118,2023-12-27,4036,4036,2023-12-28
LN1118,2024-01-26,6580,0,
LN1118,2024-02-25,3784,3784,2024-02-25
LN1118,2024-03-26,6537,0,
LN1118,2024-04-25,2694,2694,2024-04-25
LN1118,2024-05-25,3469,0,
LN1118,2024-06-24,6538,0,
LN1118,2024-07-24,7687,7687,2024-07-24
LN1118,2024-08-23,4056,0,
LN1118,2024-09-22,6716,6716,2024-09-27
LN1118,2024-10-22,2683,0,
LN1118,2024-11-21,5677,5677,2024-11-22
LN1118,2024-12-21,4600,0,
LN1118,2025-01-20,2309,0,
LN1118,2025-02-19,3570,3570,2025-02-24
LN1118,2025-03-21,2904,2904,2025-03-21
LN1118,2025-04-20,4209,4209,2025-04-25
LN1118,2025-05-20,3113,0,
LN1118,2025-06-19,2364,0,
LN1118,2025-07-19,2493,2493,2025-07-24
LN1118,2025-08-18,7993,7993,2025-08-19
LN1118,2025-09-17,6240,6240,2025-09-17
LN1118,2025-10-17,5670,0,
LN1118,2025-11-16,4673,0,
LN1119,2023-01-01,4885,0,
LN1119,2023-01-31,4319,0,
LN1119,2023-03-02,2867,2867,2023-03-07
LN1119,2023-04-01,4608,4608,2023-04-01
LN1119,2023-05-01,1929,0,
LN1119,2023-05-31,7992,7992,2023-06-05
LN1119,2023-06-30,3120,3120,2023-07-05
LN1119,2023-07-30,6385,0,
LN1119,2023-08-29,4623,4623,2023-08-29
LN1119,2023-09-28,2412,0,
LN1119,2023-10-28,7633,0,
LN1119,2023-11-27,3752,0,
LN1119,2023-12-27,5161,0,
LN1119,2024-01-26,5891,5891,2024-01-31
LN1119,2024-02-25,5658,0,
LN1119,2024-03-26,6889,0,
LN1119,2024-04-25,4587,0,
LN1119,2024-05-25,7437,0,
LN1119,2024-06-24,4927,4927,2024-06-24
LN1119,2024-07-24,4282,4282,2024-07-25
LN1119,2024-08-23,5659,0,
LN1119,2024-09-22,4318,4318,2024-09-22
LN1119,2024-10-22,6452,0,
LN1119,2024-11-21,5056,0,
LN1120,2023-01-01,5572,0,
LN1120,2023-01-31,2047,2047,2023-02-05
LN1120,2023-03-02,1777,0,
LN1120,2023-04-01,7144,7144,2023-04-01
LN1120,2023-05-01,1579,0,
LN1120,2023-05-31,1635,0,
LN1120,2023-06-30,3917,3917,2023-07-01
LN1120,2023-07-30,7117,7117,2023-07-30
LN1120,2023-08-29,5580,0,
LN1120,2023-09-28,5066,0,
LN1120,2023-10-28,2288,0,
LN1120,2023-11-27,5562,0,
LN1120,2023-12-27,5365,5365,2023-12-28
LN1120,2024-01-26,3766,3766,2024-01-31
LN1120,2024-02-25,3540,0,
LN1120,2024-03-26,7083,0,
LN1120,2024-04-25,2053,0,
LN1120,2024-05-25,4052,4052,2024-05-30
LN1120,2024-06-24,5072,5072,2024-06-29
LN1120,2024-07-24,7931,7931,2024-07-25
LN1120,2024-08-23,4419,4419,2024-08-23
LN1120,2024-09-22,5689,5689,2024-09-22
LN1120,2024-10-22,5913,5913,2024-10-22
LN1120,2024-11-21,1548,1548,2024-11-26
LN1121,2023-01-01,5232,5232,2023-01-06
LN1121,2023-01-31,5075,5075,2023-02-05
LN1121,2023-03-02,6947,6947,2023-03-07
LN1121,2023-04-01,4849,4849,2023-04-06
LN1121,2023-05-01,4197,4197,2023-05-02
LN1121,2023-05-31,6828,6828,2023-05-31
LN1121,2023-06-30,4946,4946,2023-07-01
LN1121,2023-07-30,5755,5755,2023-08-04
LN1121,2023-08-29,4620,0,
LN1121,2023-09-28,1987,0,
LN1121,2023-10-28,3963,3963,2023-10-29
LN1121,2023-11-27,7342,7342,2023-12-02
LN1121,2023-12-27,4001,0,
LN1121,2024-01-26,3318,0,
LN1121,2024-02-25,2148,2148,2024-02-25
LN1121,2024-03-26,4144,4144,2024-03-27
LN1121,2024-04-25,5307,0,
LN1121,2024-05-25,5710,5710,2024-05-30
LN1121,2024-06-24,3028,3028,2024-06-29
LN1121,2024-07-24,1559,1559,2024-07-25
LN1121,2024-08-23,2247,2247,2024-08-28
LN1121,2024-09-22,5197,0,
LN1121,2024-10-22,1705,0,
LN1121,2024-11-21,4164,4164,2024-11-26
LN1121,2024-12-21,6524,0,
LN1121,2025-01-20,1933,0,
LN1121,2025-02-19,7446,0,
LN1121,2025-03-21,6906,0,
LN1121,2025-04-20,3977,0,
LN1121,2025-05-20,2025,0,
LN1121,2025-06-19,3530,0,
LN1121,2025-07-19,1745,1745,2025-07-24
LN1121,2025-08-18,2444,2444,2025-08-18
LN1121,2025-09-17,7535,7535,2025-09-22
LN1121,2025-10-17,2707,2707,2025-10-22
LN1121,2025-11-16,2094,2094,2025-11-16
LN1122,2023-01-01,5753,5753,2023-01-01
LN1122,2023-01-31,2060,0,
LN1122,2023-03-02,6950,6950,2023-03-03
LN1122,2023-04-01,5429,5429,2023-04-02
LN1122,2023-05-01,5121,5121,2023-05-02
LN1122,2023-05-31,7637,0,
LN1122,2023-06-30,6627,0,
LN1122,2023-07-30,2749,2749,2023-08-04
LN1122,2023-08-29,4989,4989,2023-08-29
LN1122,2023-09-28,2936,2936,2023-09-28
LN1122,2023-10-28,7156,7156,2023-11-02
LN1122,2023-11-27,5538,0,
LN1123,2023-01-01,4084,0,
LN1123,2023-01-31,2943,2943,2023-01-31
LN1123,2023-03-02,3021,0,
LN1123,2023-04-01,7830,7830,2023-04-06
LN1123,2023-05-01,5143,5143,2023-05-02
LN1123,2023-05-31,2685,2685,2023-06-05
LN1123,2023-06-30,3667,0,
LN1123,2023-07-30,2020,2020,2023-07-30
LN1123,2023-08-29,4127,4127,2023-08-29
LN1123,2023-09-28,1823,1823,2023-10-03
LN1123,2023-10-28,6230,6230,2023-11-02
LN1123,2023-11-27,4902,0,
LN1124,2023-01-01,5728,5728,2023-01-02
LN1124,2023-01-31,7909,7909,2023-02-01
LN1124,2023-03-02,3648,3648,2023-03-07
LN1124,2023-04-01,5331,5331,2023-04-02
LN1124,2023-05-01,6023,6023,2023-05-06
LN1124,2023-05-31,7975,7975,2023-05-31
LN1124,2023-06-30,3970,0,
LN1124,2023-07-30,6867,6867,2023-07-30
LN1124,2023-08-29,4525,4525,2023-09-03
LN1124,2023-09-28,6059,6059,2023-09-29
LN1124,2023-10-28,5102,5102,2023-11-02
LN1124,2023-11-27,7165,0,
LN1125,2023-01-01,4425,4425,2023-01-06
LN1125,2023-01-31,5510,5510,2023-02-01
LN1125,2023-03-02,4394,4394,2023-03-02
LN1125,2023-04-01,5340,5340,2023-04-02
LN1125,2023-05-01,5730,5730,2023-05-01
LN1125,2023-05-31,5084,5084,2023-05-31
LN1125,2023-06-30,3179,3179,2023-07-05
LN1125,2023-07-30,2099,2099,2023-07-31
LN1125,2023-08-29,7601,0,
LN1125,2023-09-28,1959,1959,2023-09-28
LN1125,2023-10-28,3284,3284,2023-10-28
LN1125,2023-11-27,2901,0,
LN1125,2023-12-27,1929,0,
LN1125,2024-01-26,3527,0,
LN1125,2024-02-25,7008,7008,2024-03-01
LN1125,2024-03-26,7575,7575,2024-03-27
LN1125,2024-04-25,4241,4241,2024-04-26
LN1125,2024-05-25,7417,7417,2024-05-30
LN1125,2024-06-24,3219,0,
LN1125,2024-07-24,3763,3763,2024-07-24
LN1125,2024-08-23,2555,2555,2024-08-23
LN1125,2024-09-22,4078,4078,2024-09-22
LN1125,2024-10-22,1705,1705,2024-10-27
LN1125,2024-11-21,1891,1891,2024-11-26
LN1126,2023-01-01,7086,7086,2023-01-02
LN1126,2023-01-31,6197,6197,2023-01-31
LN1126,2023-03-02,5652,0,
LN1126,2023-04-01,2493,0,
LN1126,2023-05-01,7698,0,
LN1126,2023-05-31,2071,2071,2023-06-05
LN1126,2023-06-30,5880,5880,2023-07-01
LN1126,2023-07-30,6038,0,
LN1126,2023-08-29,7020,7020,2023-08-29
LN1126,2023-09-28,4289,0,
LN1126,2023-10-28,3293,3293,2023-10-28
LN1126,2023-11-27,7875,7875,2023-11-27
LN1127,2023-01-01,5310,5310,2023-01-01
LN1127,2023-01-31,7368,0,
LN1127,2023-03-02,4842,0,
LN1127,2023-04-01,7971,0,
LN1127,2023-05-01,2278,0,
LN1127,2023-05-31,2924,2924,2023-06-05
LN1127,2023-06-30,2889,0,
LN1127,2023-07-30,6789,6789,2023-08-04
LN1127,2023-08-29,4990,4990,2023-08-30
LN1127,2023-09-28,6289,6289,2023-10-03
LN1127,2023-10-28,4206,4206,2023-10-29
LN1127,2023-11-27,5576,5576,2023-11-28
LN1128,2023-01-01,1594,0,
LN1128,2023-01-31,3199,3199,2023-02-05
LN1128,2023-03-02,7968,7968,2023-03-03
LN1128,2023-04-01,2426,0,
LN1128,2023-05-01,4153,4153,2023-05-01
LN1128,2023-05-31,3402,3402,2023-06-01
LN1128,2023-06-30,3257,3257,2023-06-30
LN1128,2023-07-30,6175,0,
LN1128,2023-08-29,6529,6529,2023-09-03
LN1128,2023-09-28,6986,6986,2023-09-28
LN1128,2023-10-28,6727,6727,2023-10-28
LN1128,2023-11-27,5523,5523,2023-11-28
LN1128,2023-12-27,6011,6011,2024-01-01
LN1128,2024-01-26,3445,0,
LN1128,2024-02-25,3683,3683,2024-03-01
LN1128,2024-03-26,7050,0,
LN1128,2024-04-25,5557,5557,2024-04-25
LN1128,2024-05-25,1706,0,
LN1128,2024-06-24,4214,0,
LN1128,2024-07-24,1755,1755,2024-07-24
LN1128,2024-08-23,5665,0,
LN1128,2024-09-22,7969,0,
LN1128,2024-10-22,3597,3597,2024-10-23
LN1128,2024-11-21,1644,1644,2024-11-22
LN1129,2023-01-01,1606,1606,2023-01-06
LN1129,2023-01-31,6835,6835,2023-02-05
LN1129,2023-03-02,2458,2458,2023-03-03
LN1129,2023-04-01,4081,4081,2023-04-02
LN1129,2023-05-01,3713,3713,2023-05-01
LN1129,2023-05-31,6701,6701,2023-06-05
LN1129,2023-06-30,3093,3093,2023-07-01
LN1129,2023-07-30,4658,4658,2023-07-30
LN1129,2023-08-29,5137,0,
LN1129,2023-09-28,4370,0,
LN1129,2023-10-28,4561,4561,2023-10-28
LN1129,2023-11-27,6482,0,
LN1130,2023-01-01,7588,7588,2023-01-06
LN1130,2023-01-31,5742,5742,2023-02-05
LN1130,2023-03-02,7396,7396,2023-03-02
LN1130,2023-04-01,4428,4428,2023-04-01
LN1130,2023-05-01,5890,0,
LN1130,2023-05-31,1824,0,
LN1130,2023-06-30,2107,0,
LN1130,2023-07-30,7835,7835,2023-08-04
LN1130,2023-08-29,4708,0,
LN1130,2023-09-28,4354,4354,2023-10-03
LN1130,2023-10-28,2195,2195,2023-11-02
LN1130,2023-11-27,4247,4247,2023-11-27
LN1131,2023-01-01,6716,6716,2023-01-02
LN1131,2023-01-31,2096,0,
LN1131,2023-03-02,3315,3315,2023-03-07
LN1131,2023-04-01,7018,0,
LN1131,2023-05-01,6246,6246,2023-05-06
LN1131,2023-05-31,3937,0,
LN1131,2023-06-30,3178,3178,2023-07-01
LN1131,2023-07-30,1597,0,
LN1131,2023-08-29,7318,0,
LN1131,2023-09-28,6584,6584,2023-10-03
LN1131,2023-10-28,2428,0,
LN1131,2023-11-27,1687,0,
LN1132,2023-01-01,2445,2445,2023-01-06
LN1132,2023-01-31,1678,0,
LN1132,2023-03-02,2775,0,
LN1132,2023-04-01,6928,0,
LN1132,2023-05-01,4571,4571,2023-05-02
LN1132,2023-05-31,3075,3075,2023-06-05
LN1132,2023-06-30,6611,0,
LN1132,2023-07-30,1807,1807,2023-07-31
LN1132,2023-08-29,6735,0,
LN1132,2023-09-28,4803,4803,2023-10-03
LN1132,2023-10-28,3391,3391,2023-10-28
LN1132,2023-11-27,7957,7957,2023-12-02
LN1132,2023-12-27,3830,3830,2024-01-01
LN1132,2024-01-26,6368,6368,2024-01-31
LN1132,2024-02-25,7418,0,
LN1132,2024-03-26,7232,0,
LN1132,2024-04-25,4421,4421,2024-04-26
